ID,event_type,weight,DelEta_jj,DijetMass,LeadingJetPt
662,-999,0.000158723,-999,-999,-999
663,2,0.000158367,-999,-999,85.7605
664,-999,0.000172832,-999,-999,-999
665,1,0.00018114,-999,-999,-999
666,2,0.000171616,4.90396,1369.83,122.322
667,1,0.000170872,-999,-999,-999
668,1,0.000175183,3.81548,598.68,93.2241
669,-999,0.000175637,-999,-999,-999
670,-999,0.000171454,-999,-999,-999
671,1,0.000177893,-999,-999,82.7013
672,-999,0.00015787,-999,-999,-999
673,2,0.000157915,-999,-999,45.3347
674,-999,0.000175649,-999,-999,-999
675,-999,0.000157844,-999,-999,-999
676,-999,0.000174345,-999,-999,-999
677,0,0.000177793,1.18755,306.23,270.72
678,-999,0.000176327,-999,-999,-999
679,2,0.000155085,2.06317,142.231,75.9899
680,0,0.00017291,-999,-999,-999
681,-999,0.000164759,-999,-999,-999
682,-999,0.000156535,-999,-999,-999
683,-999,0.000156252,-999,-999,-999
684,0,0.000175323,-999,-999,33.121
685,0,0.000171077,-999,-999,87.959
686,-999,0.000166452,-999,-999,-999
687,0,0.000172094,-999,-999,79.3988
688,3,0.000166383,2.07333,98.0147,32.0486
689,2,0.000158568,0.379537,36.3076,100.096
690,3,0.000161485,4.36333,519.226,96.2348
691,-999,0.000178737,-999,-999,-999
692,0,0.00017705,5.58044,716.771,46.9387
693,-999,0.000173199,-999,-999,-999
694,-999,0.000164886,-999,-999,-999
695,-999,0.000163295,-999,-999,-999
696,1,0.000170781,-999,-999,37.6191
697,-999,0.00016182,-999,-999,-999
698,3,0.000155075,2.40726,338.485,125.636
699,-999,0.000156662,-999,-999,-999
700,-999,0.000157879,-999,-999,-999
701,-999,0.000152817,-999,-999,-999
702,-999,0.000156543,-999,-999,-999
703,-999,0.000171851,-999,-999,-999
704,0,0.000182911,-999,-999,125.963
705,0,0.000164687,1.72684,159.686,144.905
706,-999,0.000158271,-999,-999,-999
707,-999,0.000176686,-999,-999,-999
708,-999,0.000166913,-999,-999,-999
709,-999,0.000169139,-999,-999,-999
710,-999,0.000176914,-999,-999,-999
711,-999,0.000175264,-999,-999,-999
712,-999,0.00017755,-999,-999,-999
713,0,0.000179351,2.70349,199.628,56.8189
714,-999,0.000181446,-999,-999,-999
715,-999,0.000181604,-999,-999,-999
716,3,0.000157764,-999,-999,133.392
717,1,0.000190107,-999,-999,-999
718,-999,0.000172557,-999,-999,-999
719,2,0.000161885,-999,-999,49.9835
720,-999,0.000167461,-999,-999,-999
721,2,0.000167951,2.30296,195.764,85.023
722,3,0.000154543,-999,-999,86.8645
723,0,0.000188513,1.01923,56.2131,66.0634
724,-999,0.00018097,-999,-999,-999
725,3,0.000158558,0.0830519,82.3413,80.5007
726,3,0.000158313,-999,-999,34.5364
727,3,0.000160082,-999,-999,114.652
728,2,0.000160627,-999,-999,111.48
729,-999,0.000164081,-999,-999,-999
730,-999,0.000164494,-999,-999,-999
731,2,0.000158417,3.808,598.269,127.533
732,2,0.000176679,-999,-999,64.4873
733,-999,0.000160903,-999,-999,-999
734,-999,0.000167008,-999,-999,-999
735,3,0.000146006,6.22946,1212.37,80.6477
736,2,0.000146539,-999,-999,36.1934
737,-999,0.000125697,-999,-999,-999
738,1,0.000173788,-999,-999,-999
739,0,0.000172882,3.70861,318.608,63.9248
740,0,0.000184852,-999,-999,46.4319
741,1,0.000177548,7.1181,1797.79,77.5939
742,-999,0.000160279,-999,-999,-999
743,-999,0.000161147,-999,-999,-999
744,-999,0.000157617,-999,-999,-999
745,2,0.000156852,5.24474,1141.14,110.118
746,2,0.00017082,3.58766,468.447,108.173
747,-999,0.000176596,-999,-999,-999
748,-999,0.000156568,-999,-999,-999
749,-999,0.000158195,-999,-999,-999
750,-999,0.000175858,-999,-999,-999
751,-999,0.000160557,-999,-999,-999
752,-999,0.000179141,-999,-999,-999
753,-999,0.000168949,-999,-999,-999
754,3,0.000157064,-999,-999,154.601
755,-999,0.000147554,-999,-999,-999
756,-999,0.000166994,-999,-999,-999
757,-999,0.000170443,-999,-999,-999
758,-999,0.00016118,-999,-999,-999
759,-999,0.000162551,-999,-999,-999
760,-999,0.000170488,-999,-999,-999
761,2,0.000156846,5.74196,1608.19,99.1107
762,-999,0.000175066,-999,-999,-999
763,-999,0.000172676,-999,-999,-999
764,3,0.000158197,4.06891,1146.26,210.924
765,-999,0.000160633,-999,-999,-999
766,3,0.000161433,0.947837,92.2581,138.938
767,3,0.000154926,1.01925,120.735,132.34
768,-999,0.000155266,-999,-999,-999
769,3,0.000163232,3.52027,178.774,31.4349
770,-999,0.000158089,-999,-999,-999
771,3,0.000152456,-999,-999,31.1747
772,-999,0.000160322,-999,-999,-999
773,0,0.000169908,-999,-999,118.166
774,2,0.000156615,2.50579,225.873,73.9994
775,1,0.00017565,-999,-999,33.5043
776,-999,0.000161551,-999,-999,-999
777,0,0.000196235,1.93468,138.727,54.6289
778,-999,0.000154313,-999,-999,-999
779,-999,0.000169337,-999,-999,-999
780,-999,0.000155129,-999,-999,-999
781,-999,0.000177047,-999,-999,-999
782,-999,0.00015494,-999,-999,-999
783,-999,0.000187013,-999,-999,-999
784,-999,0.000177656,-999,-999,-999
785,3,0.000152986,4.04773,818.39,115.708
786,2,0.000161041,3.71306,639.675,169.528
787,-999,0.000173163,-999,-999,-999
788,-999,0.000160131,-999,-999,-999
789,3,0.000160755,-999,-999,257.877
790,2,0.000161195,-999,-999,67.9881
791,-999,0.000185388,-999,-999,-999
792,1,0.000170035,-999,-999,75.2075
793,-999,0.00017785,-999,-999,-999
794,-999,0.000183536,-999,-999,-999
795,1,0.000173738,-999,-999,35.4409
796,-999,0.00015326,-999,-999,-999
797,-999,0.000150743,-999,-999,-999
798,1,0.000172203,3.97456,350.234,73.7433
799,3,0.000152367,2.604,302.841,131.934
800,-999,0.000174731,-999,-999,-999
801,-999,0.000161644,-999,-999,-999
802,-999,0.000191425,-999,-999,-999
803,-999,0.000154902,-999,-999,-999
804,-999,0.000158004,-999,-999,-999
805,-999,0.000178604,-999,-999,-999
806,0,0.000172466,5.35285,613.425,55.0989
807,-999,0.0001796,-999,-999,-999
808,-999,0.000173491,-999,-999,-999
809,-999,0.000174466,-999,-999,-999
810,-999,0.000167709,-999,-999,-999
811,2,0.000154777,-999,-999,-999
812,-999,0.000156236,-999,-999,-999
813,-999,0.000171405,-999,-999,-999
814,-999,0.000167608,-999,-999,-999
815,3,0.000158019,4.90911,1015.96,93.5158
816,-999,0.000157944,-999,-999,-999
817,1,0.000176477,5.96253,1066.3,97.1209
818,-999,0.000178466,-999,-999,-999
819,-999,0.000181709,-999,-999,-999
820,-999,0.00015792,-999,-999,-999
821,0,0.000184974,5.39557,1307.91,174.751
822,3,0.000160723,-999,-999,63.1751
823,1,0.000174346,7.01927,1113.56,34.0418
824,-999,0.000176853,-999,-999,-999
825,3,0.00015912,0.574666,140.845,226.763
826,-999,0.000159972,-999,-999,-999
827,0,0.000189346,-999,-999,76.9321
828,-999,0.000146703,-999,-999,-999
829,-999,0.000157099,-999,-999,-999
830,0,0.000174894,-999,-999,100.264
831,-999,0.000183181,-999,-999,-999
832,-999,0.000160983,-999,-999,-999
833,1,0.000176375,-999,-999,229.166
834,1,0.000181044,4.43055,1049.66,294.934
835,-999,0.000136264,-999,-999,-999
836,-999,0.000174216,-999,-999,-999
837,0,0.000186114,2.50697,395.26,120.123
838,1,0.000184403,-999,-999,62.7172
839,0,0.000177767,-999,-999,48.3313
840,1,0.000176989,-999,-999,83.0977
841,3,0.000158029,5.50774,1626.33,189.598
842,1,0.000175555,4.4391,744.619,138.939
843,0,0.000172935,0.846311,148.883,106.005
844,-999,0.000186016,-999,-999,-999
845,3,0.000159327,4.71623,1122.09,133.421
846,-999,0.000175774,-999,-999,-999
847,-999,0.000156845,-999,-999,-999
848,1,0.000176058,2.14863,281.183,345.525
849,3,0.000156544,-999,-999,184.885
850,2,7.46923e-05,-999,-999,69.7
851,-999,0.000160363,-999,-999,-999
852,-999,0.000175833,-999,-999,-999
853,3,0.000159119,4.67317,786.424,106.712
854,-999,0.000168467,-999,-999,-999
855,3,0.000162395,3.94401,544.728,114.948
856,-999,0.000153795,-999,-999,-999
857,-999,0.000177062,-999,-999,-999
858,-999,0.000179421,-999,-999,-999
859,-999,0.000179458,-999,-999,-999
860,2,0.000158452,5.98923,1303.56,88.7812
861,0,0.00017407,-999,-999,44.8386
862,-999,0.000159885,-999,-999,-999
863,3,0.000160122,3.97743,2416,592.401
864,-999,0.00017794,-999,-999,-999
865,-999,0.000171833,-999,-999,-999
866,-999,0.000158517,-999,-999,-999
867,-999,0.000157733,-999,-999,-999
868,-999,0.000159955,-999,-999,-999
869,0,0.000185012,-999,-999,-999
870,1,0.000178497,5.24445,1291.47,236.52
871,-999,0.000153298,-999,-999,-999
872,-999,0.000182436,-999,-999,-999
873,-999,5.86147e-05,-999,-999,-999
874,0,0.00018539,5.03787,665.963,73.1204
875,0,0.000178731,4.6954,453.881,49.3668
876,3,0.000158762,6.49816,1295.42,69.3891
877,2,0.000160148,-999,-999,119.782
878,2,0.000160829,-999,-999,75.9578
879,-999,0.000154824,-999,-999,-999
880,1,0.000173632,2.77639,333.526,94.9889
881,-999,0.000157243,-999,-999,-999
882,0,0.000178323,3.93288,260.806,37.0967
883,2,0.000152441,5.24821,768.588,80.1485
884,1,0.00017142,-999,-999,30.8394
885,-999,0.000153303,-999,-999,-999
886,2,0.000167651,-999,-999,164.154
887,0,0.000172577,3.95811,1228.86,172.884
888,-999,0.000172074,-999,-999,-999
889,-999,0.000170983,-999,-999,-999
890,1,0.00017885,-999,-999,-999
891,0,0.000178519,3.39464,415.323,87.2989
892,-999,0.000173271,-999,-999,-999
893,-999,0.000159258,-999,-999,-999
894,1,0.000180444,-999,-999,-999
895,1,0.000183285,-999,-999,126.559
896,3,0.000167619,5.43856,1219.3,101.125
897,2,0.00016989,4.61437,576.18,70.5892
898,-999,6.30686e-05,-999,-999,-999
899,1,0.000166301,-999,-999,-999
900,0,0.000175134,-999,-999,63.0464
901,-999,0.00016433,-999,-999,-999
902,3,0.000158661,0.577372,40.2853,67.7966
903,2,0.000159125,-999,-999,92.0919
904,-999,0.000177322,-999,-999,-999
905,3,0.000157932,-999,-999,124.389
906,-999,0.000160195,-999,-999,-999
907,1,0.0001781,-999,-999,-999
908,-999,0.000170853,-999,-999,-999
909,1,0.000174239,4.91933,792.378,80.5736
910,1,0.000173218,-999,-999,-999
911,-999,0.000176246,-999,-999,-999
912,-999,0.000170917,-999,-999,-999
913,-999,0.000162395,-999,-999,-999
914,3,0.000166389,5.64439,884.656,73.5251
915,0,0.000184992,-999,-999,-999
916,3,0.000172701,3.41645,247.312,63.5668
917,-999,0.000164511,-999,-999,-999
918,-999,0.000157408,-999,-999,-999
919,-999,0.000159546,-999,-999,-999
920,2,0.000158582,-999,-999,46.6191
921,-999,0.000185175,-999,-999,-999
922,-999,0.00015378,-999,-999,-999
923,2,0.000160199,2.68918,326.984,84.4744
924,-999,0.00017705,-999,-999,-999
925,1,0.00017934,-999,-999,40.7764
926,-999,0.000172638,-999,-999,-999
927,-999,0.000159486,-999,-999,-999
928,-999,0.000169011,-999,-999,-999
929,-999,0.000160399,-999,-999,-999
930,0,0.000177246,-999,-999,36.3147
931,-999,0.000157463,-999,-999,-999
932,-999,0.000166031,-999,-999,-999
933,-999,0.000166784,-999,-999,-999
934,-999,0.000155104,-999,-999,-999
935,-999,0.0001749,-999,-999,-999
936,3,0.000157982,-999,-999,125.135
937,0,0.000175957,-999,-999,35.6529
938,3,0.000159899,-999,-999,-999
939,0,0.000174029,-999,-999,134.222
940,-999,0.000132369,-999,-999,-999
941,1,0.000183959,-999,-999,41.4749
942,3,0.000163053,-999,-999,39.1442
943,-999,0.000174219,-999,-999,-999
944,1,0.000181665,5.38121,1246.43,105.578
945,2,0.000160785,-999,-999,73.4612
946,-999,0.0001559,-999,-999,-999
947,-999,0.000160143,-999,-999,-999
948,1,0.000176641,-999,-999,102.108
949,-999,0.00016152,-999,-999,-999
950,-999,0.000175972,-999,-999,-999
951,0,0.000166576,-999,-999,113.476
952,-999,0.000165537,-999,-999,-999
953,3,0.000156694,6.53096,2161.38,87.4343
954,-999,0.000158276,-999,-999,-999
955,1,0.000176723,-999,-999,-999
956,0,0.000186646,-999,-999,-999
957,1,0.000173609,1.82625,295.177,148.045
958,-999,0.000156705,-999,-999,-999
959,-999,0.000175325,-999,-999,-999
960,2,0.000164722,-999,-999,58.9601
961,3,0.000155011,-999,-999,-999
962,-999,0.000163725,-999,-999,-999
963,-999,0.000158416,-999,-999,-999
964,-999,0.000153475,-999,-999,-999
965,0,0.000176825,-999,-999,42.7135
966,-999,0.000152436,-999,-999,-999
967,-999,0.000170579,-999,-999,-999
968,2,0.000159885,-999,-999,39.4223
969,2,0.00016176,5.42304,603.315,49.4885
970,3,5.97379e-05,-999,-999,161.339
971,2,0.000166899,6.68167,3509.29,138.069
972,0,0.000176856,4.94628,536.88,57.3469
973,3,0.000175916,-999,-999,37.7768
974,-999,0.000173099,-999,-999,-999
975,-999,0.000151272,-999,-999,-999
976,-999,0.000176316,-999,-999,-999
977,-999,0.000171401,-999,-999,-999
978,-999,0.000175369,-999,-999,-999
979,2,0.00015648,-999,-999,71.5441
980,-999,0.000156691,-999,-999,-999
981,3,0.000158009,-999,-999,39.696
982,-999,0.000178036,-999,-999,-999
983,-999,0.000172244,-999,-999,-999
984,2,0.000159146,-999,-999,202.594
985,-999,0.000178787,-999,-999,-999
986,-999,0.000174082,-999,-999,-999
987,-999,0.000161576,-999,-999,-999
988,-999,0.000176758,-999,-999,-999
989,1,0.000180112,5.64752,990.163,86.8032
990,0,0.0001645,4.70084,621.438,59.8672
991,-999,0.000142606,-999,-999,-999
992,-999,0.000186056,-999,-999,-999
993,1,0.000174129,7.0919,2123.66,89.0543
994,-999,6.38995e-05,-999,-999,-999
995,-999,0.000157484,-999,-999,-999
996,3,0.000157598,-999,-999,199.458
997,-999,0.000175929,-999,-999,-999
998,3,0.000160043,4.68203,621.042,76.8301
999,2,0.000159621,-999,-999,58.2191
1000,3,0.000157944,7.14745,1317.65,37.4996
1001,2,0.000162053,-999,-999,99.608
1002,3,0.000166872,2.10696,267.598,94.7395
1003,0,0.000175854,6.04003,928.655,58.4762
1004,-999,0.000174175,-999,-999,-999
1005,-999,0.000157411,-999,-999,-999
1006,0,0.000171517,-999,-999,183.598
1007,0,0.000170487,8.24183,4277.44,76.3909
1008,-999,0.000187089,-999,-999,-999
1009,2,0.000162065,2.60629,164.374,50.4763
1010,-999,0.000158152,-999,-999,-999
1011,-999,0.000173913,-999,-999,-999
1012,2,0.000160866,-999,-999,58.0648
1013,0,0.000176461,4.39071,1211.64,254.157
1014,2,0.00015624,-999,-999,147.282
1015,2,0.000162216,6.9068,3173.12,115.863
1016,0,0.000174335,-999,-999,102.463
1017,0,0.000178034,4.52384,492.94,61.1519
1018,-999,0.000178651,-999,-999,-999
1019,-999,0.000183871,-999,-999,-999
1020,-999,0.000172044,-999,-999,-999
1021,3,0.000160062,-999,-999,-999
1022,-999,0.000155108,-999,-999,-999
1023,-999,0.000173725,-999,-999,-999
1024,-999,0.000163216,-999,-999,-999
1025,3,0.000161254,-999,-999,186.275
1026,-999,0.000177461,-999,-999,-999
1027,-999,0.000158319,-999,-999,-999
1028,-999,0.000174409,-999,-999,-999
1029,3,0.00015934,-999,-999,156.466
1030,0,0.000174228,-999,-999,162.109
1031,-999,0.000163652,-999,-999,-999
1032,-999,0.00015665,-999,-999,-999
1033,0,0.00017241,-999,-999,64.1506
1034,-999,0.000179057,-999,-999,-999
1035,0,0.000174419,2.28829,311.671,124.156
1036,-999,0.000158252,-999,-999,-999
1037,-999,0.00016445,-999,-999,-999
1038,-999,0.000177126,-999,-999,-999
1039,-999,0.000153519,-999,-999,-999
1040,2,0.000162373,3.61106,429.468,75.7634
1041,-999,0.000160376,-999,-999,-999
1042,-999,0.00015864,-999,-999,-999
1043,-999,0.00016124,-999,-999,-999
1044,-999,0.000159912,-999,-999,-999
1045,1,0.000189912,-999,-999,84.1686
1046,0,0.000189707,5.29185,730.327,72.384
1047,-999,0.000155795,-999,-999,-999
1048,-999,0.000162312,-999,-999,-999
1049,1,0.000172585,6.26618,1609.93,142.11
1050,-999,0.000167237,-999,-999,-999
1051,0,0.000171635,0.52157,50.5615,67.2489
1052,3,0.000159229,3.28572,404.221,89.0265
1053,-999,0.000155668,-999,-999,-999
1054,-999,0.000172484,-999,-999,-999
1055,-999,0.000160303,-999,-999,-999
1056,3,0.000162376,-999,-999,53.9305
1057,3,0.000160156,-999,-999,42.548
1058,-999,0.000161743,-999,-999,-999
1059,-999,0.000172281,-999,-999,-999
1060,-999,0.000160906,-999,-999,-999
1061,2,0.000168916,5.18055,490.434,44.902
1062,0,0.000173066,-999,-999,99.0907
1063,0,0.000177266,-999,-999,48.1213
1064,0,0.000173957,-999,-999,82.0215
1065,-999,0.000159908,-999,-999,-999
1066,2,0.000160552,-999,-999,37.0424
1067,0,0.000175351,7.23959,1549.74,46.9423
1068,-999,0.000162221,-999,-999,-999
1069,-999,0.000175615,-999,-999,-999
1070,-999,0.000170687,-999,-999,-999
1071,-999,0.00016614,-999,-999,-999
1072,0,0.000166485,-999,-999,59.2962
1073,-999,0.000158813,-999,-999,-999
1074,3,-0.000155469,-999,-999,-999
1075,-999,0.000151157,-999,-999,-999
1076,-999,0.000176509,-999,-999,-999
1077,-999,0.000149438,-999,-999,-999
1078,1,0.000187136,-999,-999,-999
1079,-999,0.000166223,-999,-999,-999
1080,-999,0.000180591,-999,-999,-999
1081,-999,0.000174531,-999,-999,-999
1082,3,0.000161488,-999,-999,47.4663
1083,-999,0.000173006,-999,-999,-999
1084,-999,0.000170635,-999,-999,-999
1085,0,0.000179143,3.23793,351.984,69.9308
1086,0,0.000174556,-999,-999,42.4466
1087,-999,0.000159856,-999,-999,-999
1088,3,0.000158983,4.78735,923.751,168.373
1089,1,0.000164459,-999,-999,204.609
1090,0,0.000178512,-999,-999,52.6667
1091,-999,0.000173905,-999,-999,-999
1092,2,0.000159007,4.04125,1032.23,250.675
1093,-999,0.000176752,-999,-999,-999
1094,0,0.000170714,0.0972122,82.5253,53.8203
1095,-999,0.000160752,-999,-999,-999
1096,-999,0.00014952,-999,-999,-999
1097,2,0.000160603,-999,-999,105.627
1098,3,0.000159658,5.64514,1485.58,89.5221
1099,0,0.000177531,4.27717,514.927,87.3134
1100,2,0.000157309,5.9928,1492.8,77.3869
1101,1,0.000176383,0.223428,33.5624,71.6139
1102,0,0.000175875,-999,-999,100.128
1103,-999,0.000178147,-999,-999,-999
1104,-999,0.000165641,-999,-999,-999
1105,0,0.000177802,3.69509,299.832,52.435
1106,2,0.000157573,-999,-999,116.649
1107,-999,0.00016206,-999,-999,-999
1108,-999,0.000184291,-999,-999,-999
1109,3,0.000160486,5.14227,595.979,48.5901
1110,-999,0.00015684,-999,-999,-999
1111,-999,0.000159511,-999,-999,-999
1112,2,0.000157301,1.59195,281.984,113.66
1113,3,0.000158362,-999,-999,-999
1114,-999,0.000180653,-999,-999,-999
1115,-999,0.000165379,-999,-999,-999
1116,3,0.000157778,-999,-999,78.0071
1117,-999,0.000164257,-999,-999,-999
1118,-999,0.00017355,-999,-999,-999
1119,0,0.000167923,2.14138,311.09,154.363
1120,3,0.000161506,2.71248,327.52,85.749
1121,-999,0.000153356,-999,-999,-999
1122,-999,0.000163342,-999,-999,-999
1123,-999,0.000175692,-999,-999,-999
1124,3,0.000175191,4.66772,1141.53,137.252
1125,2,0.000159563,-999,-999,87.4885
1126,2,0.0001564,3.79733,1614.98,283.922
1127,1,0.000175696,4.39852,735.951,118.401
1128,2,0.00016186,3.76196,383.358,59.629
1129,3,0.000158558,5.63657,850.02,81.5664
1130,-999,0.000175592,-999,-999,-999
1131,-999,0.000159044,-999,-999,-999
1132,2,0.000158683,6.31315,1170.72,61.2071
1133,-999,0.000167134,-999,-999,-999
1134,0,0.000169503,5.38662,927.406,106.528
1135,3,0.000167071,3.93287,227.536,31.6024
1136,0,0.000176467,4.66496,722.628,75.6717
1137,3,0.000157564,-999,-999,56.3635
1138,0,0.000184092,-999,-999,101.367
1139,1,0.00017325,5.62777,2394.68,162.155
1140,-999,0.000176329,-999,-999,-999
1141,-999,0.00015727,-999,-999,-999
1142,-999,0.000162048,-999,-999,-999
1143,2,0.000160565,5.95696,1184.12,64.7335
1144,-999,0.000160764,-999,-999,-999
1145,-999,0.000156298,-999,-999,-999
1146,-999,0.000184143,-999,-999,-999
1147,-999,0.000172694,-999,-999,-999
1148,2,0.000160908,2.73056,274.733,100.895
1149,-999,0.000162283,-999,-999,-999
1150,2,0.0001554,-999,-999,97.6232
1151,0,0.000176394,3.90013,652.829,95.3872
1152,-999,0.000162783,-999,-999,-999
1153,-999,0.000159131,-999,-999,-999
1154,-999,0.000159784,-999,-999,-999
1155,-999,0.000173084,-999,-999,-999
1156,-999,0.000184757,-999,-999,-999
1157,-999,0.000179219,-999,-999,-999
1158,2,0.000160811,-999,-999,-999
1159,-999,0.000164722,-999,-999,-999
1160,0,0.000173495,6.18745,1406.59,66.3456
1161,2,0.000156874,-999,-999,37.2997
1162,2,0.000149211,-999,-999,33.9881
1163,-999,0.000146116,-999,-999,-999
1164,-999,0.000192475,-999,-999,-999
1165,-999,0.000170809,-999,-999,-999
1166,3,0.000162268,-999,-999,156.082
1167,-999,0.000160769,-999,-999,-999
1168,0,0.000173619,-999,-999,59.5473
1169,0,0.000178263,8.04305,2802.4,61.6955
1170,3,0.000152423,5.72152,942.859,61.2781
1171,0,0.000175027,6.23669,1068.09,64.3459
1172,2,0.000152536,-999,-999,48.7818
1173,-999,0.000183621,-999,-999,-999
1174,2,0.000160128,4.42445,614.185,112.158
1175,-999,0.00016017,-999,-999,-999
1176,2,0.000157547,-999,-999,61.8435
1177,1,0.000167269,3.2816,515.61,225.858
1178,-999,0.00016777,-999,-999,-999
1179,2,0.000161187,-999,-999,59.2992
1180,-999,0.000173411,-999,-999,-999
1181,0,0.000175032,-999,-999,137.972
1182,-999,0.000163166,-999,-999,-999
1183,0,0.000167478,4.86992,675.33,73.4365
1184,2,0.000162913,6.38708,1854.19,96.4293
1185,2,0.000161964,-999,-999,98.4
1186,-999,0.00015694,-999,-999,-999
1187,-999,0.00017446,-999,-999,-999
1188,-999,0.00017427,-999,-999,-999
1189,1,0.0001771,-999,-999,88.8284
1190,-999,0.000173551,-999,-999,-999
1191,1,0.000176525,-999,-999,160.879
1192,2,0.000148506,3.97353,448.587,69.0401
1193,-999,0.000157393,-999,-999,-999
1194,3,0.00017642,-999,-999,143.001
1195,3,0.000180615,2.08469,421.216,231.876
1196,-999,0.000172966,-999,-999,-999
1197,0,0.000174857,-999,-999,119.606
1198,1,0.000175688,-999,-999,-999
1199,0,0.000174155,4.31698,1190.42,268.172
1200,-999,0.000171182,-999,-999,-999
1201,0,0.000184314,0.340582,38.1715,70.5316
1202,-999,0.000161808,-999,-999,-999
1203,0,0.000176666,5.18823,691.796,58.6897
1204,1,0.000168763,2.99028,484.139,127.883
1205,2,0.000159183,2.35523,141.949,57.5157
